gid,province,district,thumb,picture,no,,party,name,cname,gender,birthday,age,address,job,education,career,property,military,tax,tax_unpaid_5yrs,tax_unpaid_current,crime,candidate_count
100137296,경상남도,통영시고성군,http://info.nec.go.kr/photo_20200415/Gsg4805/Hb100137296/gicho/thumbnail.100137296.JPG,http://info.nec.go.kr/photo_20200415/Gsg4805/Hb100137296/gicho/100137296.JPG,7,,우리공화당,박청정,朴淸正,남,1943-04-16,77,경상남도 통영시 봉수로,정치인,해군사관학교 졸업,"[""(전)해군사관학교 교수"", ""(현)세계해양연구센터 대표""]",22533,군복무를 마친사람,30580,0,0,0,12
100137428,경상남도,통영시고성군,http://info.nec.go.kr/photo_20200415/Gsg4805/Hb100137428/gicho/thumbnail.100137428.JPG,http://info.nec.go.kr/photo_20200415/Gsg4805/Hb100137428/gicho/100137428.JPG,8,,국가혁명배당금당,김민준,金旻準,남,1956-01-15,64,경상남도 통영시 해미당2길,자영업,삼천포공업고등학교 기계과 졸업,"[""(현)국가혁명배당금당 서부경남위원장"", ""(현)국가혁명배당금당 통영시고성군 위원장""]",198080,군복무를 마친사람,2308,0,0,3,0
100134680,경상남도,사천시남해군하동군,http://info.nec.go.kr/photo_20200415/Gsg4807/Hb100134680/gicho/thumbnail.100134680.JPG,http://info.nec.go.kr/photo_20200415/Gsg4807/Hb100134680/gicho/100134680.JPG,1,,더불어민주당,황인성,黃寅成,남,1953-01-27,67,경상남도 사천시 사남면 월성1길,정당인,서울대학교 인문대학 독어독문학과 졸업,"[""(전)대통령비서실 시민사회수석실 수석비서관"", ""(현)더불어민주당 항공우주산업혁신특별위원회 위원장""]",1886607,군복무를 마치지 아니한 사람,75523,0,0,2,0
100134659,경상남도,사천시남해군하동군,http://info.nec.go.kr/photo_20200415/Gsg4807/Hb100134659/gicho/thumbnail.100134659.JPG,http://info.nec.go.kr/photo_20200415/Gsg4807/Hb100134659/gicho/100134659.JPG,2,,미래통합당,하영제,河榮帝,남,1954-02-25,66,경상남도 사천시 사남면 조동길,정당인,동국대학교 대학원 행정학과 졸업(행정학 박사),"[""(전)농림수산식품부 제2차관"", ""(전)산림청장""]",1587825,군복무를 마친사람,7324,0,0,0,2
100137340,경상남도,사천시남해군하동군,http://info.nec.go.kr/photo_20200415/Gsg4807/Hb100137340/gicho/thumbnail.100137340.JPG,http://info.nec.go.kr/photo_20200415/Gsg4807/Hb100137340/gicho/100137340.JPG,7,,국가혁명배당금당,고외순,高外順,여,1959-10-23,60,경상남도 하동군 북천면 방화길,자영업,미기재,"[""(현)식당운영(30년)"", ""(현)사찰운영(10년)""]",50708,해당없음(비대상),10103,4499,0,4,0
100135030,경상남도,사천시남해군하동군,http://info.nec.go.kr/photo_20200415/Gsg4807/Hb100135030/gicho/thumbnail.100135030.JPG,http://info.nec.go.kr/photo_20200415/Gsg4807/Hb100135030/gicho/100135030.JPG,8,,무소속,정승재,鄭承宰,남,1963-06-17,56,경상남도 사천시 사천읍 수석길,한국인권사회복지학회 학회장,죠지 워싱턴대학교 교육학 박사(1989.9 - 1994. 9),"[""(전)대한민국 국회 교섭단체 전문위원"", ""(전)동서대학교 사회복지학부 교수""]",2107705,군복무를 마치지 아니한 사람,9734,206,0,1,0
100137280,경상남도,김해시갑,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137280/gicho/thumbnail.100137280.JPG,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137280/gicho/100137280.JPG,1,,더불어민주당,민홍철,閔洪喆,남,1961-04-18,58,경상남도 김해시 삼계로,정당인,부산대학교 대학원 법학과 졸업(법학석사),"[""(현)제20대 더불어민주당 국회의원"", ""(전)국방부 고등군사법원 법원장(육군준장)""]",1777497,군복무를 마친사람,57734,345,0,0,2
100134667,경상남도,김해시갑,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100134667/gicho/thumbnail.100134667.JPG,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100134667/gicho/100134667.JPG,2,,미래통합당,홍태용,洪泰龍,남,1965-03-23,55,경상남도 김해시 가락로332번길,의사,인제대학교 의학과 박사과정 수료,"[""(현)미래통합당 경남도당 수석부위원장"", ""(전)김해한솔재활요양병원장""]",3456193,군복무를 마친사람,450805,0,0,1,2
100137689,경상남도,김해시갑,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137689/gicho/thumbnail.100137689.JPG,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137689/gicho/100137689.JPG,6,,정의당,하대용,河大容,남,1968-06-05,51,경상남도 김해시 인제로,자영업,부산대학교 졸업,"[""(현)정의당 전국위원"", ""(전)정의당 김해시 지역위원장""]",102000,군복무를 마친사람,2088,171,0,1,0
100135723,경상남도,김해시갑,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100135723/gicho/thumbnail.100135723.JPG,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100135723/gicho/100135723.JPG,7,,국가혁명배당금당,김선심,金善心,여,1961-02-08,59,경상남도 김해시 분성로,정당인,미기재,"[""(현)국가혁명배당금당 당대표 특별보좌관"", ""(현)국가혁명배당금당 김해시 부위원장""]",124061,해당없음(비대상),9333,0,0,0,0
100137468,경상남도,김해시을,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137468/gicho/thumbnail.100137468.JPG,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137468/gicho/100137468.JPG,1,,더불어민주당,김정호,金禎鎬,남,1960-06-18,59,경상남도 김해시 부곡로,국회의원,부산대학교 경제학과 졸업,"[""(현)국회의원"", ""(전)대통령비서실 기록관리비서관""]",415783,군복무를 마친사람,21321,0,0,1,1
100137559,경상남도,김해시을,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137559/gicho/thumbnail.100137559.JPG,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137559/gicho/100137559.JPG,2,,미래통합당,장기표,張琪杓,남,1945-12-27,74,경상남도 김해시 월산로,사단법인 신문명정책연구원 원장,서울대학교 법과대학 사법학과 졸업,"[""(현)사단법인 신문명정책연구원 원장"", ""(전)전태일재단 이사장""]",419649,군복무를 마친사람,1150,0,0,5,4
100136945,경상남도,김해시을,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100136945/gicho/thumbnail.100136945.JPG,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100136945/gicho/100136945.JPG,6,,정의당,배주임,裵周任,여,1970-10-03,49,경상남도 김해시 관동로27번길,정당인,한일여자고등학교 졸업,"[""(현)정의당 김해시 지역위원장"", ""(전)김해시 작은도서관협의회장""]",274442,해당없음(비대상),40458,0,0,0,2
100137951,경상남도,김해시을,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137951/gicho/thumbnail.100137951.JPG,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137951/gicho/100137951.JPG,7,,국가혁명배당금당,안종규,安鍾奎,남,1961-06-20,58,경상남도 김해시 진례면 송현로,자영업,성지공업고등학교 졸업,"[""(현)국가혁명배당금당 김해시 위원장"", ""(현)국가혁명배당금당 당대표 특별보좌관""]",98209,군복무를 마친사람,49,0,0,3,0
100137605,경상남도,김해시을,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137605/gicho/thumbnail.100137605.JPG,http://info.nec.go.kr/photo_20200415/Gsg4808/Hb100137605/gicho/100137605.JPG,8,,무소속,이영철,李永喆,남,1968-12-15,51,경상남도 김해시 계동로,회사원,김해대학교 사회복지계열 사회복지전공 졸업,"[""(현)장유소각장 증설 반대 및 이전 촉구 주민공동비상대책위 고문"", ""(전)김해시의회 의원(제7대, 무소속)""]",59984,군복무를 마친사람,5642,0,0,8,5
100135337,경상남도,밀양시의령군함안군창녕군,http://info.nec.go.kr/photo_20200415/Gsg4809/Hb100135337/gicho/thumbnail.100135337.JPG,http://info.nec.go.kr/photo_20200415/Gsg4809/Hb100135337/gicho/100135337.JPG,1,,더불어민주당,조성환,曺盛煥,남,1959-01-18,61,경상남도 밀양시 중앙로,정당인,부산대학교 행정대학원 졸업 (행정학 석사),"[""(전) 밀양, 창녕경찰서장"", ""(현) 더불어민주당 밀양·의령·함안·창녕 지역위원장""]",453784,군복무를 마친사람,26233,0,0,0,1
100135882,경상남도,밀양시의령군함안군창녕군,http://info.nec.go.kr/photo_20200415/Gsg4809/Hb100135882/gicho/thumbnail.100135882.JPG,http://info.nec.go.kr/photo_20200415/Gsg4809/Hb100135882/gicho/100135882.JPG,2,,미래통합당,조해진,曺海珍,남,1963-08-04,56,경상남도 밀양시 무안면 서부2길,정당인,서울대학교 대학원 졸업(법학 석사),"[""(전)18, 19대 국회의원"", ""(전)새누리당 원내수석부대표""]",540731,군복무를 마치지 아니한 사람,53505,0,0,1,3
100135672,경상남도,밀양시의령군함안군창녕군,http://info.nec.go.kr/photo_20200415/Gsg4809/Hb100135672/gicho/thumbnail.100135672.JPG,http://info.nec.go.kr/photo_20200415/Gsg4809/Hb100135672/gicho/100135672.JPG,7,,국가혁명배당금당,이승율,李承潏,남,1954-11-30,65,경상남도 밀양시 용평로,역학상담사,무안종합고등학교 졸업,"[""(현)역학상담 12년"", ""(현)약용식물포럼 고문 10년""]",326000,군복무를 마치지 아니한 사람,7007,355,355,4,0
100134967,경상남도,거제시,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100134967/gicho/thumbnail.100134967.JPG,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100134967/gicho/100134967.JPG,1,,더불어민주당,문상모,文鋿模,남,1969-02-02,51,경상남도 거제시 상동7길,정당인,광운대학교 상담복지정책대학원 사회복지학과 졸업(사회복지학 석사),"[""(현)더불어민주당 조선산업특별위원회 위원장"", ""(전)대통령직속 국가균형발전위원회 자문위원""]",844130,군복무를 마친사람,16505,0,0,0,2
100134987,경상남도,거제시,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100134987/gicho/thumbnail.100134987.JPG,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100134987/gicho/100134987.JPG,2,,미래통합당,서일준,徐一俊,남,1965-05-10,54,경상남도 거제시 중곡로,정당인,서울시립대학교 일반대학원 행정학과 졸업(행정학 박사),"[""(전)거제시 부시장"", ""(전)대통령실 행정관""]",1382877,군복무를 마친사람,43062,0,0,0,1
100137511,경상남도,거제시,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100137511/gicho/thumbnail.100137511.JPG,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100137511/gicho/100137511.JPG,7,,우리공화당,박재행,朴在行,남,1951-05-09,68,경상남도 거제시 동부면 구천5길,자영업,부산경상대학교 경영과 졸업(경영전문학사),"[""(전) 거제시장선거 출마"", ""(현)우리공화당 중앙당 자문위원""]",2209405,군복무를 마친사람,43370,12806,0,5,1
100137171,경상남도,거제시,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100137171/gicho/thumbnail.100137171.JPG,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100137171/gicho/100137171.JPG,8,,국가혁명배당금당,이태재,李泰宰,남,1959-01-14,61,경상남도 거제시 중곡로2길,건설업,부산대학교 대학원 지능기계공학과 석사과정 수료,"[""(전)제5대 거제시의회의원(산업건설위원장)"", ""(전)삼성중공업 근무(37년)""]",374626,군복무를 마친사람,30142,0,0,0,4
100137768,경상남도,거제시,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100137768/gicho/thumbnail.100137768.JPG,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100137768/gicho/100137768.JPG,9,,무소속,염용하,廉龍河,남,1965-03-20,55,경상남도 거제시 거제중앙로25길,한의사,동국대학교 대학원 한의학과 병리학전공(한의학 박사) 졸업,"[""(현)용하한의원 원장""]",7779827,군복무를 마친사람,1863692,0,0,0,0
100137765,경상남도,거제시,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100137765/gicho/thumbnail.100137765.JPG,http://info.nec.go.kr/photo_20200415/Gsg4810/Hb100137765/gicho/100137765.JPG,10,,무소속,김해연,金海淵,남,1966-07-10,53,경상남도 거제시 옥포대첩로,회사원,부산대학교 대학원 기계공학부 졸업(공학석사),"[""(전)제8, 9대 경상남도의원"", ""(전)제3, 4대 거제시의원""]",304051,군복무를 마친사람,38928,0,0,0,5
100136881,경상남도,양산시갑,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100136881/gicho/thumbnail.100136881.JPG,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100136881/gicho/100136881.JPG,1,,더불어민주당,이재영,李載榮,남,1964-10-25,55,경상남도 양산시 원동면 용당중리길,정당인,모스크바국립대학교 대학원 경제학부 관리학과 졸업 (경제학박사 1992.02~1995.11),"[""(전)대외경제정책연구원 원장"", ""(전)대통령직속 북방경제협력위원회 위원""]",1941669,군복무를 마치지 아니한 사람,185730,0,0,1,0
100136516,경상남도,양산시갑,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100136516/gicho/thumbnail.100136516.JPG,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100136516/gicho/100136516.JPG,2,,미래통합당,윤영석,尹永碩,남,1964-10-07,55,경상남도 양산시 물금읍 야리로,국회의원,"듀크대학교 대학원 (국제발전정책학 전공)졸업, (문학석사,2002.7~2004.5)","[""(현)국회의원"", ""(전)자유한국당 수석대변인""]",541827,군복무를 마친사람,58625,0,0,0,2
100135498,경상남도,양산시갑,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100135498/gicho/thumbnail.100135498.JPG,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100135498/gicho/100135498.JPG,7,,국가혁명배당금당,서광종,徐光鍾,남,1965-11-25,54,경상남도 양산시 물금읍 가촌서로,(주)드리움건설 기술이사/ 현장소장,경남대학교 산업대학원 건축공학과 졸업(공학석사),"[""(전)보병제50사단 공병대대 공병장교(대위예편)"", ""(현)국가혁명배당금당 중앙조직위원회 수석 부위원장""]",217635,군복무를 마친사람,13341,0,0,2,0
100136985,경상남도,양산시을,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100136985/gicho/thumbnail.100136985.JPG,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100136985/gicho/100136985.JPG,1,,더불어민주당,김두관,金斗官,남,1959-04-10,61,경상남도 양산시 삼호로,국회의원,동아대학교 정치외교학과 졸업,"[""(전)제5대 행정자치부 장관"", ""(현)제20대 국회의원""]",542700,군복무를 마친사람,21003,0,0,1,9
100137397,경상남도,양산시을,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100137397/gicho/thumbnail.100137397.JPG,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100137397/gicho/100137397.JPG,2,,미래통합당,나동연,羅東淵,남,1955-09-01,64,경상남도 양산시 평산로,정당인,부산대학교 국제전문대학원 글로벌비즈니스전공 졸업 (국제학석사),"[""(전)3대,4대 양산시의원"", ""(전)6대,7대 양산시장""]",7061134,군복무를 마친사람,317828,0,0,0,5
100135200,경상남도,양산시을,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100135200/gicho/thumbnail.100135200.JPG,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100135200/gicho/100135200.JPG,6,,정의당,권현우,權炫佑,남,1976-03-26,44,경상남도 양산시 양주로,정당인,한국방송통신대학교 교육학과 재학중,"[""(현)정의당 양산시지역위원회 위원장"", ""(현)심상정 대표 환경특보""]",80772,군복무를 마친사람,1324,0,0,0,1
100135502,경상남도,양산시을,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100135502/gicho/thumbnail.100135502.JPG,http://info.nec.go.kr/photo_20200415/Gsg4814/Hb100135502/gicho/100135502.JPG,7,,국가혁명배당금당,최서영,崔書瑛,여,1960-01-03,60,부산광역시 금정구 서곡로52번안길,한국도로공사서비스(주) 수납원,부산여자전문대학 음악과 졸업,"[""(전)해바라기 피아노 원장"", ""(현)국가혁명배당금당 당대표 특별보좌관""]",27090,해당없음(비대상),601,0,0,1,0
100136421,경상남도,산청군함양군거창군합천군,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100136421/gicho/thumbnail.100136421.JPG,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100136421/gicho/100136421.JPG,1,,더불어민주당,서필상,徐必尙,남,1970-08-24,49,경상남도 함양군 함양읍 함양로,농협재직,경상대학교 고분자공학과 졸업,"[""(전)전국농협노동조합위원장"", ""(전)더불어민주당 함양군수후보""]",150835,군복무를 마친사람,38532,0,0,3,1
100137491,경상남도,산청군함양군거창군합천군,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100137491/gicho/thumbnail.100137491.JPG,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100137491/gicho/100137491.JPG,2,,미래통합당,강석진,姜錫振,남,1959-12-07,60,경상남도 거창군 거창읍 공수들2길,제20대 국회의원,연세대학교 행정대학원 일반행정 석사 졸업,"[""(현)미래통합당 국회의원"", ""(현)미래통합당 경남도당 위원장""]",926842,군복무를 마친사람,96745,0,0,0,5
100137633,경상남도,산청군함양군거창군합천군,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100137633/gicho/thumbnail.100137633.JPG,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100137633/gicho/100137633.JPG,3,,민생당,김운향,金雲香,여,1964-12-10,55,경상남도 산청군 단성면 지리산대로2155번길,정치인,고려대학교 대학원 졸업(문학박사),"[""(현)민생당 산청군함양군거창군합천군 지역위원장"", ""(현)한국문인협회 회원""]",992232,해당없음(비대상),2676,0,0,0,0
100136760,경상남도,산청군함양군거창군합천군,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100136760/gicho/thumbnail.100136760.JPG,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100136760/gicho/100136760.JPG,7,,우리공화당,박영주,朴映周,남,1964-02-26,56,경상남도 거창군 거창읍 강남로1길,코디에코하우스 대표,고려대학교 농생물학과 졸업,"[""(전)자유한국당 양천구 양천갑당협운영위원회 운영위원"", ""(현)우리공화당 농축산위원회공동위원장""]",5491750,군복무를 마친사람,128625,55926,0,0,0
100137313,경상남도,산청군함양군거창군합천군,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100137313/gicho/thumbnail.100137313.JPG,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100137313/gicho/100137313.JPG,8,,민중당,전성기,全成基,남,1963-04-01,57,경상남도 함양군 함양읍 거면길,농업,경상대학교 무역학과 졸업,"[""(현)함양군 농민회 회장"", ""(전)농민수당조례제정 함양군집행위원장""]",207121,군복무를 마친사람,495,0,0,1,1
100136360,경상남도,산청군함양군거창군합천군,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100136360/gicho/thumbnail.100136360.JPG,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100136360/gicho/100136360.JPG,9,,국가혁명배당금당,김태영,金泰瑩,여,1967-05-05,52,경상남도 거창군 거창읍 운정1길,천연염색연구가,"효성여자상업학교(현, 부산조리고등학교)졸업","[""(전)한국천연염색연구회 연구가"", ""(현)국가혁명배당금당 거창위원장""]",10470,해당없음(비대상),133,0,0,2,0
100134569,경상남도,산청군함양군거창군합천군,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100134569/gicho/thumbnail.100134569.JPG,http://info.nec.go.kr/photo_20200415/Gsg4819/Hb100134569/gicho/100134569.JPG,10,,무소속,김태호,金台鎬,남,1962-08-21,57,경상남도 거창군 거창읍 송정2길,정치인,서울대학교 대학원 졸업(교육학박사),"[""(전)제32·제33대 경상남도도지사"", ""(전)제18·제19대 국회의원""]",995359,군복무를 마친사람,27935,0,0,0,7
100137235,제주특별자치도,제주시갑,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100137235/gicho/thumbnail.100137235.JPG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100137235/gicho/100137235.JPG,1,,더불어민주당,송재호,宋在祜,남,1960-12-20,59,제주특별자치도 제주시 정존3길,정당인,경기대학교 대학원 졸업(경영학 박사),"[""(전)대통령직속 국가균형발전위원회 위원장"", ""(전)제주대학교 교수""]",412228,군복무를 마친사람,85909,0,0,0,0
100137126,제주특별자치도,제주시갑,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100137126/gicho/thumbnail.100137126.JPG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100137126/gicho/100137126.JPG,2,,미래통합당,장성철,張性哲,남,1968-08-24,51,제주특별자치도 제주시 도령로7길,정당인,연세대학교 정치외교학과 졸업,"[""(전)제주특별자치도 정책기획관"", ""(전)제주경실련 사무국장""]",427490,군복무를 마친사람,215434,0,0,0,3
100135176,제주특별자치도,제주시갑,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100135176/gicho/thumbnail.100135176.JPG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100135176/gicho/100135176.JPG,6,,정의당,고병수,高秉秀,남,1964-05-15,55,제주특별자치도 제주시 애월읍 신엄안2길,정당인,연세대학교 의과대학 졸업,"[""(현)정의당 제주특별자치도당 위원장"", ""(전)탑동365일의원 원장""]",1112336,군복무를 마치지 아니한 사람,80806,0,0,0,0
100137346,제주특별자치도,제주시갑,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100137346/gicho/thumbnail.100137346.JPG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100137346/gicho/100137346.JPG,7,,우리공화당,문대탄,文大彈,남,1939-01-20,81,제주특별자치도 제주시 명주길,정당인(우리공화당 상임법률고문),서울대학교 법학과 졸업,"[""(전)동아일보 기자"", ""(전)제주신문 상임논설위원""]",5965732,군복무를 마친사람,716159,0,0,1,0
100136788,제주특별자치도,제주시갑,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100136788/gicho/thumbnail.100136788.JPG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100136788/gicho/100136788.JPG,8,,무소속,현용식,玄龍植,남,1966-03-07,54,제주특별자치도 제주시 신성마을길,자영업,제주대학교 대학원 법학과 졸업(석사),"[""(전)제주대학교 대학원 총학생회 부회장"", ""(전)제주대학교 대학원 법학과 학생회장""]",331028,군복무를 마친사람,3462,0,0,0,1
100134636,제주특별자치도,제주시갑,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100134636/gicho/thumbnail.100134636.JPG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100134636/gicho/100134636.JPG,9,,무소속,박희수,朴喜秀,남,1961-12-31,58,제주특별자치도 제주시 사평4길,정치인,제주대학교 법학과 졸업,"[""(전)제주대학교총학생회 회장"", ""(전)제주특별자치도의회 의장""]",171059,군복무를 마친사람,38122,0,0,1,7
100135187,제주특별자치도,제주시갑,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100135187/gicho/thumbnail.100135187.JPEG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100135187/gicho/100135187.JPEG,10,,무소속,임효준,林孝俊,남,1972-05-05,47,제주특별자치도 제주시 애월읍 유수암동1길,무직,경성대학교 경영학과 졸업,"[""(현)오마이뉴스 시민기자"", ""(전)제주매일 부국장""]",540466,군복무를 마친사람,94,0,0,0,0
100136972,제주특별자치도,제주시을,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100136972/gicho/thumbnail.100136972.JPG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100136972/gicho/100136972.JPG,1,,더불어민주당,오영훈,吳怜勳,남,1968-12-14,51,제주특별자치도 제주시 신산로15길,제20대 더불어민주당 제주시을 국회의원,제주대학교 경영대학원 졸업(경영학석사),"[""(전)더불어민주당 원내대변인"", ""(현)더불어민주당 정책위원회 상임부의장""]",486540,군복무를 마친사람,21457,0,0,1,4
100136352,제주특별자치도,제주시을,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100136352/gicho/thumbnail.100136352.JPG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100136352/gicho/100136352.JPG,2,,미래통합당,부상일,夫相一,남,1971-08-19,48,제주특별자치도 제주시 연삼로,변호사,서울대학교 법과대학 사법학과 졸업,"[""(전)제주4·3진상규명·명예회복추진 간사"", ""(전)제주대학교 법학전문대학원 교수""]",295246,군복무를 마친사람,91676,0,0,0,2
100136911,제주특별자치도,제주시을,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100136911/gicho/thumbnail.100136911.JPG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100136911/gicho/100136911.JPG,7,,민중당,강은주,康恩珠,여,1969-07-28,50,제주특별자치도 제주시 동광로19길,정당인,제주대학교 공과대학 통신공학과 졸업,"[""(현)민중당 제주특별자치도당 위원장"", ""(전)2018년 지방선거 민중당 제주특별자치도의회의원선거 비례대표후보""]",177442,해당없음(비대상),561,0,0,0,2
100136756,제주특별자치도,제주시을,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100136756/gicho/thumbnail.100136756.JPG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100136756/gicho/100136756.JPG,8,,국가혁명배당금당,전윤영,田倫榮,남,1972-06-13,47,제주특별자치도 제주시 제성3길,정당인,광문고등학교 졸업,"[""(현)국가혁명배당금당 제주특별자치도당 사무처장"", ""(전)에브리또 외식업체 대표""]",-96567,군복무를 마친사람,244,0,11539,1,0
100135034,제주특별자치도,제주시을,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100135034/gicho/thumbnail.100135034.JPG,http://info.nec.go.kr/photo_20200415/Gsg4901/Hb100135034/gicho/100135034.JPG,9,,한나라당,차주홍,車柱洪,남,1958-03-27,62,제주특별자치도 제주시 해안마을길,(주)대명교통 대표이사(운수업),제주대학교 경영대학원 졸업(경영학 석사),"[""(현)한나라당 부총재"", ""(전)한국방송통신대학교 제주지역 17대총학생회장""]",320408,군복무를 마친사람,41664,0,0,7,1
100136997,제주특별자치도,서귀포시,http://info.nec.go.kr/photo_20200415/Gsg4902/Hb100136997/gicho/thumbnail.100136997.JPG,http://info.nec.go.kr/photo_20200415/Gsg4902/Hb100136997/gicho/100136997.JPG,1,,더불어민주당,위성곤,魏聖坤,남,1968-01-20,52,제주특별자치도 서귀포시 태평로,국회의원,제주대학교 농과대학 졸업,"[""(현) 제20대 국회의원"", ""(전) 제주특별자치도의회 제 8,9,10대 의원""]",485457,군복무를 마치지 아니한 사람,50165,0,0,1,4
100135128,제주특별자치도,서귀포시,http://info.nec.go.kr/photo_20200415/Gsg4902/Hb100135128/gicho/thumbnail.100135128.JPG,http://info.nec.go.kr/photo_20200415/Gsg4902/Hb100135128/gicho/100135128.JPG,2,,미래통합당,강경필,姜景弼,남,1963-09-14,56,제주특별자치도 서귀포시 천제연로208번길,변호사,서울대학교 법과대학 공법학과 졸업,"[""(현) 법무법인 이헌 대표변호사"", ""(전) 의정부지검 검사장""]",5299800,군복무를 마친사람,1104308,0,0,0,0
100137298,제주특별자치도,서귀포시,http://info.nec.go.kr/photo_20200415/Gsg4902/Hb100137298/gicho/thumbnail.100137298.JPG,http://info.nec.go.kr/photo_20200415/Gsg4902/Hb100137298/gicho/100137298.JPG,7,,국가혁명배당금당,문광삼,文光三,남,1962-08-08,57,제주특별자치도 서귀포시 안덕면 화순로87번길,건축업,죽산국민학교(현 죽산초등학교)졸업,"[""(현) 건축일 35년 경력""]",11224,군복무를 마치지 아니한 사람,242,0,0,0,0
100138107,비례대표,비례대표,http://info.nec.go.kr/photo_20200415/Gsg1/Hb100138107/gicho/thumbnail.100138107.JPG,http://info.nec.go.kr/photo_20200415/Gsg1/Hb100138107/gicho/100138107.JPG,3,1,민생당,정혜선,鄭惠先,여,1963-10-08,56,경기도 용인시 기흥구 용구대로2394번길,교수,서울대학교 보건학 박사,"[""(현)카톨릭대학교 보건대학원 교수"", ""(현)한국직업건강간호협회회장""]",1773796,해당없음(비대상),181819,0,0,0,0
